,nombre_artista,bio,listeners,playcount,similar
247,Jordan Suckley,"Jordan Suckley is a name that has quickly made people’s tongues wag on the dance scene over the last year. In the short time of 3 years that he has been performing out in clubs, he was picked up by the almighty PFAgency as a fresh signing for 2009, which is also host to other artists such as Eddie Halliwell and John O’Callaghan...

A few months on and Jordan was crowned the new Goodgreef resident to follow in the footsteps of previous stars such as Eddie Halliwell, Alex Kidd, Adam Sheridan, Barry Connell and Shan. <a href=""https://www.last.fm/music/Jordan+Suckley"">Read more on Last.fm</a>",26224,185409,"['Mark Sherry', 'Simon Patterson', 'David Forbes', 'John Askew', 'Sneijder']"
248,Dankann,"Emanuele Carrieri a.k.a Dankann is a youg italian producer with a natural-born music talent. Captivated all along by trance atmospheres and influenced by progressive sounds, his productions are a mixture of different styles and ethnic elements which flow into striking and dressy tracks. The melody-seeking (research) holds a key role in his productions, reflecting, as a picture, his own emotions. 

The last months sound a turning-point in his artistic <a href=""https://www.last.fm/music/Dankann"">Read more on Last.fm</a>",29691,134219,"['Bottai', 'Milkwish', 'Matt Nash', 'MeHilove', 'Sound Quelle']"
249,Nick Stoynoff,"Nick Stoynoff, also known as DJ Sparta, is a Trance/House DJ from the Chicago area. He is due to release his first singles sometime in the near future. <a href=""https://www.last.fm/music/Nick+Stoynoff"">Read more on Last.fm</a>",3862,14932,"['Piotro', 'Daniel Mahuad', 'Peter Liu', 'Janeiro & Sovt', 'Poonyk & Oxide']"
250,Kailum," <a href=""https://www.last.fm/music/Kailum"">Read more on Last.fm</a>",743,3457,"['Shidapu', 'Astral Projection & MFG', 'MFG', 'Mystica', 'Transwave']"
251,Jhordan Welsch," <a href=""https://www.last.fm/music/Jhordan+Welsch"">Read more on Last.fm</a>",40,139,"['Juan Deminicis', 'Eric Lune', 'Jamie Stevens', 'Analog Jungs', 'Sahar Z']"
252,Rich Curtis,"There are few underground Australian DJ/producers with as good an ear for 'big tunes' as Rich Curtis. An honours graduate from the university of epic progressive house as taught by Professors Sasha, Digweed and Cattaneo, Rich has become one of the Queensland capital's most valuable closing slamfest DJs with a relentless approach to his DJ sets; sets built on a foundation of chugging bottom end and rolling percussion but with enough sprinklings of <a href=""https://www.last.fm/music/Rich+Curtis"">Read more on Last.fm</a>",1992,7137,"['Kassey Voorn', 'Juan Deminicis', 'DNYO', 'Antrim', 'Rodskeez']"
253,Tron,"1) Japanese rock band formed by members of the band Honeydip shortly after its first dissolution in 2005. Also known as The Tron.

2) The alter ego of Samuel Pepper, an English-born musician. 

3) Singer/songwriter Tron Jensen was born in Bergen, on the beautiful west-coast of Norway. As a child, Tron spent hours listening to records and dreaming of making his own music. He started out playing the trumpet in the school band. After experiencing his first romance-bruising, he bought his first guitar and started making songs.  <a href=""https://www.last.fm/music/Tron"">Read more on Last.fm</a>",11754,66264,"['Hoodwink', 'EVP', 'Fearsome Engine', 'Shotu', 'Galactika']"
254,Dr. Hoffman,"” Dr. Hoffman ” a.k.a. Cristhian Robles began to DJ in the year 2000 at the age of 18, after experiencing the earliest psychedelic trance parties and festivals in Mexico . The next year he began to make music on his computer while studying computer engineering at ITESM campus Guadalajara. Ever since, he has playing his music from small underground parties to big festivals from Tijuana to Playa del Carmen for dancefloors up to 15,000 people.

Hoffman <a href=""https://www.last.fm/music/Dr.+Hoffman"">Read more on Last.fm</a>",6401,35576,"['DJ Feio', 'TeTuna', 'GMS vs Talamasca', 'Quantica', 'Bio Genesis']"
255,Dan J. Schulte,"California native Dan J. Schulte has been composing electronic music since 1985, primarily inspired by an amalgam of electronic music pioneers, film and those innumerable nostalgic things that stick with him as life progresses. Dan's commercial work includes scoring for Horror's Hallowed Grounds, Halloween: 25 Years of Terror and the award-winning documentary Never Sleep Again: The Elm Street Legacy.

Dan is also the creator of the sci-fi graphic/novel series Unit Revelation. <a href=""https://www.last.fm/music/Dan+J.+Schulte"">Read more on Last.fm</a>",183,4426,"['Kobold', 'gnoll', 'Sidereal Fortress', 'Deionarra', 'Bespin Moons']"
256,Global Cee,"Real name is Boris Hafner . He did his breakthrough with the track called ""Crazy"" released on Suck Me Plasma .  <a href=""https://www.last.fm/music/Global+Cee"">Read more on Last.fm</a>",3185,11345,"['Tocs', 'Wag & Misar', 'Pro Active', 'Renegade Master', 'Planet Trax']"
257,Nuestro," <a href=""https://www.last.fm/music/nuestro"">Read more on Last.fm</a>",1002,3108,"['MUSTY', 'Winterya', 'SoundLiner', 'MELCHI', 'Maiga']"
258,EL-Jay,"EL-Jay's official website, Facebook, SoundCloud, and Hyves.

Listen and download all the monthly TranceStoned episodes here. Two hours of the best in untamed uplifting trance, with psy and hardbeat influences.

Biography
EL-Jay’s name stands for L.J. (Lucas Josef). He was born in Velsen-Zuid on the coast near Amsterdam on March 10, 1956. EL-Jay has been DJ-ing for 41 years, not continuously, but he was always fighting to get gigs. 

EL-Jay's initial <a href=""https://www.last.fm/music/el-Jay"">Read more on Last.fm</a>",754,4370,"['Tampered DNA', 'Smoke Sign', 'Mixtress Bloodwing', 'Synergic', 'Leenuz']"
259,SETI Project,"The SETI project was formed in 2004 by Paul Yelland

""My influences are artists such as Astral Projection, Hallucinogen, Miranda, and Man with no name. These guys (and girl) are fantastic and their music has played a huge part in my introduction to psy /goa trance.""

 <a href=""https://www.last.fm/music/Seti+Project"">Read more on Last.fm</a>",1306,9802,"['EZCAPE', 'Hybrid FX', 'Somnesia', 'BlackStarrFinale', 'Nolax']"
260,Meis,"There are at least two artists recording and performing under the name Meis.

1. Meis is Dutch indie pop musician and songwriter, Aysha de Groot from Amsterdam, The Netherlands.
2. Meis is an pop singer from Bologna, Italy.

Additional biographical information...

1. Aysha de Groot (born 7 September 1993) is a Dutch musician, songwriter a singer, released her solo material under the name Meis. Her early solo material came out during the Covid-19 pandemic: a string of singles in 2020, followed by her début EP Een in May 2021. <a href=""https://www.last.fm/music/Meis"">Read more on Last.fm</a>",7607,47124,"['VÉRAS', 'Aarde aan Daan', 'Luwten', 'EUT', 'Camille Camille']"
261,College Groove," <a href=""https://www.last.fm/music/College+Groove"">Read more on Last.fm</a>",9,16,[]
262,J Nitti,"FILIPPO J.NITTI J Nitti aka Filippo started spinning his favorite house tunes in some of the best clubs and venues throughout Italy. Cutting his teeth at some of the hottest clubs Milan has to offer including: Madame Claude, Gasoline, Hollywood, UB, Propaganda, Magazzini Generali, Toqueville, Desade, Plastic, Atlantique, Mazoom, Café’ Solaire, Punta dell’Est, Cafe' Atlantique. Also producing national dance radio programs for the highly respected Radio Deejay, Rin & Italia Network. <a href=""https://www.last.fm/music/J+Nitti"">Read more on Last.fm</a>",2475,7455,"['Chable', 'Antillas', 'Chriss Ortega', 'Tom Fall', 'Bjornberg']"
263,Shikai," <a href=""https://www.last.fm/music/shikai"">Read more on Last.fm</a>",646,2396,"['Ridma Weerawardena', 'Dhyan Hewage', 'Ruwan Hettiarachchi', 'rockka', 'WM DEMON']"
264,Axel Terblanche," <a href=""https://www.last.fm/music/Axel+Terblanche"">Read more on Last.fm</a>",206,519,"['Analog Jungs', 'Vitaly Shturm', 'Michael A', 'Tim Robert', 'Anton MAKe']"
265,Phil Reynolds,"There are several artists going by the name Phil Reynolds:

1. An experienced stage actor, recent credits include Lt. Sam Weinberg in 'A Few Good Men' and Freddy in Steve Martin's 'Picasso at the Lapin Agile'. Recent film projects include 'So What?' and 'The Limes' (a story set in the cut throat world of ice cream men, inspired by Shakespeare's Hamlet). Phil can also be heard on several computer games, theme park rides and guided tours! 

2. UK hard trance dj/producer, well-known for his long-term residency at London's Frantic party. <a href=""https://www.last.fm/music/Phil+Reynolds"">Read more on Last.fm</a>",4588,48169,"['Gareth David-Lloyd', 'NG Rezonance', 'Costa Pantazis', 'Basil Rathbone', 'David Niven']"
266,Ric Niels," <a href=""https://www.last.fm/music/RIC+NIELS"">Read more on Last.fm</a>",2352,9914,"['Kasper Koman', 'Francesco Pico', 'Roger Martinez', 'Miss Melera', 'Facucio']"
267,Maze 28," <a href=""https://www.last.fm/music/Maze+28"">Read more on Last.fm</a>",986,9644,"['rockka', 'NOIYSE PROJECT', 'André Moret', 'Ruben Karapetyan', 'Hobin Rude']"
268,Sound Avenue Labelgroup," <a href=""https://www.last.fm/music/Sound+Avenue+Labelgroup"">Read more on Last.fm</a>",2,74,[]
269,Dj.Acid," <a href=""https://www.last.fm/music/Dj.Acid"">Read more on Last.fm</a>",13,36,[]
270,Kamilo Sanclemente,"Kamilo Sanclemente is a colombian artist from the underground progressive movement of electronic music around the world. As a producer, Kamilo has managed to sign his productions in very important Progressive House and Melodic Tech-House labels in the industry. 

2015 was undoubtedly a year of labels for him. Released physical and digitally by EINMUSIKA RECORDINGS, his song Crystal Blue, became part of Beatport’s main charts. Later on, Kamilo released Galathea on Darin Epsilon’s label, PERSPECTIVES DIGITAL. <a href=""https://www.last.fm/music/Kamilo+Sanclemente"">Read more on Last.fm</a>",14294,100199,"[""Rick Pier O'Neil"", 'Quivver', 'Stan Kolev', 'Matan Caspi', 'Guy J']"
271,Weird Sounding Dude," <a href=""https://www.last.fm/music/Weird+Sounding+Dude"">Read more on Last.fm</a>",3113,12770,"['Analog Jungs', 'Dimuth K', 'Alan Cerra', 'Hobin Rude', 'Gorkiz']"
272,4 Clubbers,"""4 Clubbers"" is actually a collaboration between the two successful Alphabet City projects ""Junkfood Junkies"" (Jens and Bernd) and ""Future Breeze"" (Markus and Martin). After having produced several different remixes the four guys decided to use the synergy effect and founded ""4 Clubbers"". Their first single is a fresh and uplifting trance rework of Robert Miles´ clubanthem ""Children"" which became a huge hit all over the world. Probably it is not <a href=""https://www.last.fm/music/4+Clubbers"">Read more on Last.fm</a>",59668,306451,"['Sven-R-G vs. Bass-T', '2 Vibez', 'Neo Cortex', 'Megara Vs. DJ Lee', 'Accuface']"
273,Max Denoise," <a href=""https://www.last.fm/music/Max+Denoise"">Read more on Last.fm</a>",3181,14139,"['CJ Peeton', 'SylverMay', 'Alex Frolov', 'Dark Matters', 'Reuben Halsey']"
274,mja music switzerland," <a href=""https://www.last.fm/music/mja+music+switzerland"">Read more on Last.fm</a>",5,13,[]
275,Sinan Arsan," <a href=""https://www.last.fm/music/Sinan+Arsan"">Read more on Last.fm</a>",430,2295,"['Agustin Pietrocola', 'SALAZAR (COL)', 'Nicolas Benedetti', 'Acdiazz', 'Ismail.M']"
276,Huem,"Real Name:
Hueman López
Profile:
DJ and Producer from Mexico City, Mexico <a href=""https://www.last.fm/music/Huem"">Read more on Last.fm</a>",1730,13721,"['Ruddaz', 'Dennis Graft', 'Sheridan Grout', 'Elite Electronic', 'Maywave']"
277,Eat Static,"Eat Static is Merv Pepler, an electronic music project from England, UK formed in 1990. Joie Hinton left the group in February 2008 after 18 years to spend more time with his family.

Merv Pepler and Joie Hinton met as drummer and keyboard player (respectively) for the Ozric Tentacles, a long-standing psychedelic ""space-rock"" band from Somerset. Although the Ozrics incorporated elements of electronic music, Pepler and Hinton were drawn towards the rave-oriented dance music. <a href=""https://www.last.fm/music/Eat+Static"">Read more on Last.fm</a>",95662,1113117,"['Hallucinogen', 'The Infinity Project', 'Astralasia', 'GMS', 'Doof']"
278,Type 41,"Type 41 began his electronic music career at the age of 19, where he began to solidify his own signature sound. Renowned for his euphoric, orchestral and emotionally driving sound, whose style has been compared to the fusion of such producers as Andy Blueman and Daniel Kandi, culminating into a string of massive tracks such as 'Never Forget You', 'Destination' and 'Mythology'. Over the last several years, Type 41s' sound has built an impressive repute <a href=""https://www.last.fm/music/Type+41"">Read more on Last.fm</a>",6200,30662,"['Inge Bergmann', 'Soarsweep', 'Wach', 'Kam Delight', 'Startail']"
279,D.J. MacIntyre," <a href=""https://www.last.fm/music/D.J.+MacIntyre"">Read more on Last.fm</a>",1001,3246,"['Dr Chrispy', 'Weird Sounding Dude', 'Analog Jungs', 'Ruben Karapetyan', 'Gorkiz']"
280,PLAY RECORDS," <a href=""https://www.last.fm/music/Play+Records"">Read more on Last.fm</a>",255,864,"['TheOtherMau5', 'GrandTheftRadioFM', 'Dubstep.net', 'MAU5TRAP', 'No Mana & EDDIE']"
281,Fran Garay," <a href=""https://www.last.fm/music/Fran+Garay"">Read more on Last.fm</a>",406,4056,"['Agustin Pietrocola', 'rockka', 'Hobin Rude', 'Mike Rish', 'Ruben Karapetyan']"
282,J.P. Velardi," <a href=""https://www.last.fm/music/J.P.+Velardi"">Read more on Last.fm</a>",198,477,"['Analog Jungs', 'Michael A', 'Dylan Deck', 'Antrim', 'Subconscious Tales']"
283,Jordy Eley," <a href=""https://www.last.fm/music/Jordy+Eley"">Read more on Last.fm</a>",3770,16209,"['Attila Syah', 'Exis', 'Saad Ayub', 'Monoverse', 'M.I.K.E. Push']"
284,Sneila," <a href=""https://www.last.fm/music/Sneila"">Read more on Last.fm</a>",740,4448,"['Psionyx', 'GOASIA', 'Khetzal', 'Afgin', 'Radical Distortion']"
285,Trinodia,"Trinodia is a Swedish Psytrance project, consisting of one member: Daniel Eriksson. The project was started in early May 2002. Trinodia's music-style is Full-On Psychedelic Trance with Ambient influences and a lot of details. For more info, check out the official MySpace Profile or the Official Site. <a href=""https://www.last.fm/music/Trinodia"">Read more on Last.fm</a>",4415,51955,"['BlackStarrFinale', 'Sky Technology', 'Crossing Mind', 'Nova Fractal', 'Somnesia']"
286,Giuseppe Sessini," <a href=""https://www.last.fm/music/Giuseppe+Sessini"">Read more on Last.fm</a>",919,5334,"['DJ Erminio', 'Rafael Lenz', 'NIce Cube', 'Milan Lieskovsky presents Lill Madley', 'Headstrong aka Don Jackson feat. Helena Ward']"
287,Another Life Music," <a href=""https://www.last.fm/music/Another+Life+Music"">Read more on Last.fm</a>",3,4,[]
288,Floe,"Floe is the name of more than one artist
1) German DJ & producer, Florian Lugauer
2) trance
3) Mexican electronic <a href=""https://www.last.fm/music/FloE"">Read more on Last.fm</a>",7274,33458,[]
289,Emadj," <a href=""https://www.last.fm/music/emadj"">Read more on Last.fm</a>",1966,8126,"['4 Beatz vs. Martillo Perverzo', 'DjMarqAurelXP', 'Masha Divine', 'Melissa Tech', 'Shane Wittig']"
290,Chris Cargo,"Chris Cargo has been at the forefront of electronic music in Ireland for over 10 years. 

All styles of House Music find there way into Chris's sets - from Deep Murky House to tough Jackin Beats! 

Described as 'perfect sex machine body music' by DJ Magazine and simply 'inspired' by M8 magazine. Chris manages to complement various styles into his djing sets, a journey if you like! 

Its worldwide where Chris has really built up his fan base though and one look at his list of gigs merely confirms this. <a href=""https://www.last.fm/music/Chris+Cargo"">Read more on Last.fm</a>",4247,16297,"['James Benitez', 'Peter Gun', 'Fitalic', 'Vision & Canedy', 'Nick Hogendoorn & Eelke Kleijn']"
291,Sam Laxton,"Hailing from Newcastle-Upon-Tyne and now stationed in the dynamic electronic music hub of Bangkok, Sam Laxton has emerged as a true force to be reckoned with. With an irresistible allure that electrifies festival-goers, his live sets surge with an insatiable energy that ignites dancefloors far and wide.

Sam's bold artistic vision shines through his remarkable remixes, seamlessly reinventing tracks and spiraling listeners into mesmerizing sonic odysseys. <a href=""https://www.last.fm/music/Sam+Laxton"">Read more on Last.fm</a>",12297,60386,"['Madwave', 'Doppenberg', 'Eugenio Tokarev', 'Lostly', 'The noble Six']"
292,Goa Luni,"Niclas Hyltoft aka Goa Luni began in his early years to know music, because his mother introduced him to the Classical genres. Niclas quickly grew a big heart for music in general and after he got his first PC to make music he discovered the genre trance and has always been fascinated by it and instantly hooked. As his Philosophic way of saying psytrance is my life/heart/ key Philosophy. <a href=""https://www.last.fm/music/Goa+Luni"">Read more on Last.fm</a>",494,2390,"['Tranquility Base Project', 'Nostromosis', 'Somnesia', 'Omneon', 'Neogenia']"
293,Harry Square," <a href=""https://www.last.fm/music/Harry+Square"">Read more on Last.fm</a>",6150,26194,"['Digital X', 'Nic Toms', 'Ethillas', 'Arisen Flame', 'Alexandre Bergheau']"
294,DJ Dean,"DJ Dean (born as Martin Schmidt October 25, 1975 in Hamburg, Germany) is a German Euro-Trance/Hard Trance DJ, producer, and current, longtime resident DJ of the Tunnel dance club in Hamburg, Germany. He is also the founder of the German trance label Tunnel Records, which has released successful trance/hard trance compilations under the Tunnel Trance Force and DJ Networx franchises.

DJ Dean started playing music at an early age. He began his professional career in 1992 <a href=""https://www.last.fm/music/DJ+Dean"">Read more on Last.fm</a>",156805,1481790,"['DJ Shog', 'Klubbingman', 'DJs @ Work', 'DJ Sequenza', 'Ziggy x']"
295,Arjans," <a href=""https://www.last.fm/music/Arjans"">Read more on Last.fm</a>",2810,8249,"['Philip Overdriver', 'Daun Giventi', 'Athom', 'Parity', 'Adrian Alexander']"
296,Prana,"There are multiple artists with this name:

1)  Prana are Tsuyoshi Suzuki, Nick Taylor, and Andy Guthrie, a goa trance project from Japan.

Discography
* Cyclone (Matsuri Productions 1996)
* Geomantik (Matsuri Productions 1997)

2) Prana is an alternative/rock band from S. João da Madeira, Portugal.

Discography:
* Compilation ""FNAC Novos Talentos"" (2011)
* ""Trapo Trapézio"" (2011)
* ""Prana"" (2008)

4) Prana is a collaboration between Brain Transeau (aka BT), Dubfire (of Deep Dish) and John Selway. Progressive / jazzy house sound. <a href=""https://www.last.fm/music/Prana"">Read more on Last.fm</a>",30338,208491,"['Etnica', 'Total Eclipse', 'Man With No Name', 'S.U.N. Project', 'Blue Planet Corporation']"
297,Juan Pablo Torrez," <a href=""https://www.last.fm/music/Juan+Pablo+Torrez"">Read more on Last.fm</a>",2752,8004,"['Fuenka', 'Mark Digital', 'Capa (Official)', 'Simos Tagias', 'Michael A']"
298,Oleg Farrier," <a href=""https://www.last.fm/music/Oleg+Farrier"">Read more on Last.fm</a>",2587,8085,"['Ed Lynam', 'lkx', ""Darren O'Brien"", 'Dave Neven', 'GxD']"
299,Vitaly Shturm," <a href=""https://www.last.fm/music/Vitaly+Shturm"">Read more on Last.fm</a>",550,2101,"['Platunoff', 'Ewan Rill', 'East Cafe', 'Blusoul', 'Monojoke']"
300,Super8 & Tab," <a href=""https://www.last.fm/music/Super8+"">Read more on Last.fm</a>",0,0,[]
301,PADRE," <a href=""https://www.last.fm/music/padre"">Read more on Last.fm</a>",2593,10071,"['Retrospective', 'Loonypark', 'Lebowski', 'Walfad', 'Mr Gil']"
302,Rob B.," <a href=""https://www.last.fm/music/Rob+B."">Read more on Last.fm</a>",84,186,"['Aleksey Sladkov, Matthew Preffekt & Sasha August', 'Craig Connelly & Dan Thompson', 'En-Viro', 'Kristoff', 'Fuad Assani']"
303,Whiteout,"There are at least two artists on last.fm under the name ""Whiteout"":

1) Whiteout, the band, were from Greenock, Scotland. Their amalgam of country rock influences such as The Byrds and classic rock riffs of bands like Mott the Hoople and The Faces were warmly received by the rock critics in the UK and American press. 

In 1994 they released the singles ""Detroit"", ""No Time"" and ""Starrclub"" followed by their debut album “Bite It” in 1995 on Silvertone Records (ex-label of The Stone Roses). <a href=""https://www.last.fm/music/Whiteout"">Read more on Last.fm</a>",24236,148406,"['Denis Kenzo', 'Maarten de Jong', 'Two&One', 'Ahmed Helmy', 'Aurosonic']"
304,Andy Woldman," <a href=""https://www.last.fm/music/Andy+Woldman"">Read more on Last.fm</a>",1286,3475,"['Glynn Alan', 'Nucrise', 'Blake Jarrell', '0gravity', 'Mercurial Virus']"
